address_id,address,address2,district,postal_code,phone,city_id,city,country_id,country
313,1191 Sungai Petani Boulevard,,Missouri,9668,983259819766,262,Kansas City,103,United States
314,1224 Huejutla de Reyes Boulevard,,Lombardia,70923,806016930576,91,Brescia,49,Italy
315,543 Bergamo Avenue,,Minas Gerais,59686,103602195112,215,Ibirit,15,Brazil
316,746 Joliet Lane,,Kursk,94878,688485191923,286,Kursk,80,Russian Federation
317,780 Kimberley Way,,Tabuk,17032,824396883951,515,Tabuk,82,Saudi Arabia
318,1774 Yaound Place,,Hubei,91400,613124286867,166,Ezhou,23,China
319,1957 Yantai Lane,,So Paulo,59255,704948322302,490,Sorocaba,15,Brazil
320,1542 Lubumbashi Boulevard,,Tel Aviv,62472,508800331065,57,Bat Yam,48,Israel
321,651 Pathankot Loop,,Maharashtra,59811,139378397418,336,Miraj,44,India
322,1359 Zhoushan Parkway,,Streymoyar,29763,46568045367,545,Trshavn,32,Faroe Islands
323,1769 Iwaki Lane,,Kujawsko-Pomorskie,25787,556100547674,97,Bydgoszcz,76,Poland
324,1145 Vilnius Manor,,Mxico,73170,674805712553,451,San Felipe del Progreso,60,Mexico
325,1892 Nabereznyje Telny Lane,,Tutuila,28396,478229987054,516,Tafuna,3,American Samoa
326,470 Boksburg Street,,Central,97960,908029859266,81,Birgunj,66,Nepal
327,1427 A Corua (La Corua) Place,,Buenos Aires,85799,972574862516,45,Baha Blanca,6,Argentina
328,479 San Felipe del Progreso Avenue,,Morelos,54949,869051782691,130,Cuautla,60,Mexico
329,867 Benin City Avenue,,Henan,78543,168884817145,591,Yuzhou,23,China
330,981 Kumbakonam Place,,Distrito Federal,87611,829116184079,89,Braslia,15,Brazil
331,1016 Iwakuni Street,,St George,49833,961370847344,269,Kingstown,81,Saint Vincent and the Grenadines
332,663 Baha Blanca Parkway,,Adana,33463,834418779292,5,Adana,97,Turkey
333,1860 Taguig Loop,,West Java,59550,38158430589,119,Ciparay,45,Indonesia
334,1816 Bydgoszcz Loop,,Dhaka,64308,965273813662,234,Jamalpur,12,Bangladesh
335,587 Benguela Manor,,Illinois,91590,165450987037,42,Aurora,103,United States
336,430 Kumbakonam Drive,,Santa F,28814,105470691550,457,Santa F,6,Argentina
337,1838 Tabriz Lane,,Dhaka,1195,38988715447,143,Dhaka,12,Bangladesh
338,431 Szkesfehrvr Avenue,,Baki,57828,119501405123,48,Baku,10,Azerbaijan
339,503 Sogamoso Loop,,Sumqayit,49812,834626715837,505,Sumqayit,10,Azerbaijan
340,507 Smolensk Loop,,Sousse,22971,80303246192,492,Sousse,96,Tunisia
341,1920 Weifang Avenue,,Uttar Pradesh,15643,869507847714,427,Rampur,44,India
342,124 al-Manama Way,,Hiroshima,52368,647899404952,382,Onomichi,50,Japan
343,1443 Mardan Street,,Western Cape,31483,231383037471,392,Paarl,85,South Africa
344,1909 Benguela Lane,,Henan,19913,624138001031,581,Xinxiang,23,China
345,68 Ponce Parkway,,Hanoi,85926,870635127812,201,Hanoi,105,Vietnam
346,1217 Konotop Avenue,,Gelderland,504,718917251754,151,Ede,67,Netherlands
347,1293 Nam Dinh Way,,Roraima,71583,697656479977,84,Boa Vista,15,Brazil
348,785 Vaduz Street,,Baja California,36170,895616862749,335,Mexicali,60,Mexico
349,1516 Escobar Drive,,Tongatapu,46069,64536069371,370,Nukualofa,95,Tonga
350,1628 Nagareyama Lane,,Central,60079,20064292617,453,San Lorenzo,73,Paraguay
351,1157 Nyeri Loop,,Adygea,56380,262744791493,320,Maikop,80,Russian Federation
352,1673 Tangail Drive,,Daugavpils,26857,627924259271,137,Daugavpils,54,Latvia
353,381 Kabul Way,,Taipei,87272,55477302294,209,Hsichuh,92,Taiwan
354,953 Hodeida Street,,Southern Tagalog,18841,53912826864,221,Imus,75,Philippines
355,469 Nakhon Sawan Street,,Tuvassia,58866,689199636560,531,Teboksary,80,Russian Federation
356,1378 Beira Loop,,Krasnojarsk,40792,840957664136,597,Zeleznogorsk,80,Russian Federation
357,1641 Changhwa Place,,Nord-Ouest,37636,256546485220,52,Bamenda,19,Cameroon
358,1698 Southport Loop,,Hidalgo,49009,754358349853,393,Pachuca de Soto,60,Mexico
359,519 Nyeri Manor,,So Paulo,37650,764680915323,461,Santo Andr,15,Brazil
360,619 Hunuco Avenue,,Shimane,81508,142596392389,331,Matsue,50,Japan
361,45 Aparecida de Goinia Place,,Madhya Pradesh,7431,650496654258,464,Satna,44,India
362,482 Kowloon and New Kowloon Manor,,Bratislava,97056,738968474939,90,Bratislava,84,Slovakia
363,604 Bern Place,,Jharkhand,5373,620719383725,429,Ranchi,44,India
364,1623 Kingstown Drive,,Buenos Aires,91299,296394569728,20,Almirante Brown,6,Argentina
365,1009 Zanzibar Lane,,Arecibo,64875,102396298916,32,Arecibo,77,Puerto Rico
366,114 Jalib al-Shuyukh Manor,,Centre,60440,845378657301,585,Yaound,19,Cameroon
367,1163 London Parkway,,Par,6066,675120358494,66,Belm,15,Brazil
368,1658 Jastrzebie-Zdrj Loop,,Central,96584,568367775448,372,Nyeri,52,Kenya
369,817 Laredo Avenue,,Jalisco,77449,151249681135,188,Guadalajara,60,Mexico
370,1565 Tangail Manor,,Okinawa,45750,634445428822,377,Okinawa,50,Japan
371,1912 Emeishan Drive,,Balikesir,33050,99883471275,50,Balikesir,97,Turkey
372,230 Urawa Drive,,Andhra Pradesh,2738,166898395731,8,Adoni,44,India
373,1922 Miraj Way,,Esfahan,13203,320471479776,356,Najafabad,46,Iran
374,433 Florencia Street,,Chihuahua,91330,561729882725,250,Jurez,60,Mexico
375,1049 Matamoros Parkway,,Karnataka,69640,960505250340,191,Gulbarga,44,India
376,1061 Ede Avenue,,Southern Tagalog,57810,333390595558,98,Cabuyao,75,Philippines
377,154 Oshawa Manor,,East Java,72771,440365973660,415,Probolinggo,45,Indonesia
378,1191 Tandil Drive,,Southern Tagalog,6362,45554316010,523,Tanauan,75,Philippines
379,1133 Rizhao Avenue,,Pernambuco,2800,600264533987,572,Vitria de Santo Anto,15,Brazil
380,1519 Santiago de los Caballeros Loop,,East Kasai,22025,409315295763,348,Mwene-Ditu,25,Congo, The Democratic Republic of the
381,1618 Olomouc Manor,,Kurgan,26385,96846695220,285,Kurgan,80,Russian Federation
382,220 Hidalgo Drive,,Kermanshah,45298,342720754566,265,Kermanshah,46,Iran
383,686 Donostia-San Sebastin Lane,,Guangdong,97390,71857599858,471,Shenzhen,23,China
384,97 Mogiljov Lane,,Gujarat,89294,924815207181,73,Bhavnagar,44,India
385,1642 Charlotte Amalie Drive,,Slaskie,75442,821476736117,549,Tychy,76,Poland
386,1368 Maracabo Boulevard,,,32716,934352415130,493,South Hill,5,Anguilla
387,401 Sucre Boulevard,,New Hampshire,25007,486395999608,322,Manchester,103,United States
388,368 Hunuco Boulevard,,Namibe,17165,106439158941,360,Namibe,4,Angola
389,500 Lincoln Parkway,,Jiangsu,95509,550306965159,210,Huaian,23,China
390,102 Chapra Drive,,Ibaragi,14073,776031833752,521,Tama,50,Japan
391,1793 Meixian Place,,Hmelnytskyi,33535,619966287415,258,Kamjanets-Podilskyi,100,Ukraine
392,514 Ife Way,,Shaba,69973,900235712074,315,Lubumbashi,25,Congo, The Democratic Republic of the
393,717 Changzhou Lane,,Southern Tagalog,21615,426255288071,104,Cavite,75,Philippines
394,753 Ilorin Avenue,,Sichuan,3656,464511145118,157,Emeishan,23,China
395,1337 Mit Ghamr Avenue,,Nakhon Sawan,29810,175283210378,358,Nakhon Sawan,94,Thailand
396,767 Pyongyang Drive,,Osaka,83536,667736124769,229,Izumisano,50,Japan
397,614 Pak Kret Street,,Addis Abeba,27796,47808359842,6,Addis Abeba,31,Ethiopia
398,954 Lapu-Lapu Way,,Moskova,8816,737229003916,278,Korolev,80,Russian Federation
399,331 Bydgoszcz Parkway,,Asturia,966,537374465982,181,Gijn,87,Spain
400,1152 Citrus Heights Manor,,al-Qadarif,5239,765957414528,15,al-Qadarif,89,Sudan
401,168 Cianjur Manor,,Saitama,73824,679095087143,228,Iwatsuki,50,Japan
402,616 Hagonoy Avenue,,Krasnojarsk,46043,604177838256,39,Atinsk,80,Russian Federation
403,1190 0 Place,,Rio Grande do Sul,10417,841876514789,44,Bag,15,Brazil
404,734 Bchar Place,,Punjab,30586,280578750435,375,Okara,72,Pakistan
405,530 Lausanne Lane,,Texas,11067,775235029633,135,Dallas,103,United States
406,454 Patiala Lane,,Fukushima,13496,794553031307,276,Koriyama,50,Japan
407,1346 Mysore Drive,,Bretagne,61507,516647474029,92,Brest,34,France
408,990 Etawah Loop,,Tamil Nadu,79940,206169448769,564,Valparai,44,India
409,1266 Laredo Parkway,,Saitama,7664,1483365694,380,Omiya,50,Japan
410,88 Nagaon Manor,,Buenos Aires,86868,779461480495,524,Tandil,6,Argentina
411,264 Bhimavaram Manor,,St Thomas,54749,302526949177,111,Charlotte Amalie,106,Virgin Islands, U.S.
412,1639 Saarbrcken Drive,,North West,9827,328494873422,437,Rustenburg,85,South Africa
413,692 Amroha Drive,,Northern,35575,359478883004,230,Jaffna,88,Sri Lanka
414,1936 Lapu-Lapu Parkway,,Bauchi & Gombe,7122,653436985797,141,Deba Habe,69,Nigeria
415,432 Garden Grove Street,,Ontario,65630,615964523510,430,Richmond Hill,20,Canada
416,1445 Carmen Parkway,,West Java,70809,598912394463,117,Cianjur,45,Indonesia
417,791 Salinas Street,,Punjab,40509,129953030512,208,Hoshiarpur,44,India
418,126 Acua Parkway,,West Bengali,58888,480039662421,71,Berhampore (Baharampur),44,India
419,397 Sunnyvale Avenue,,Guanajuato,55566,680851640676,19,Allende,60,Mexico
420,992 Klerksdorp Loop,,Utrecht,33711,855290087237,23,Amersfoort,67,Netherlands
421,966 Arecibo Loop,,Sind,94018,15273765306,134,Dadu,72,Pakistan
422,289 Santo Andr Manor,,al-Sharqiya,72410,214976066017,16,al-Qatif,82,Saudi Arabia
423,437 Chungho Drive,,Puerto Plata,59489,491271355190,450,San Felipe de Puerto Plata,27,Dominican Republic
424,1948 Bayugan Parkway,,Bihar,60622,987306329957,264,Katihar,44,India
425,1866 al-Qatif Avenue,,California,89420,546793516940,155,El Monte,103,United States
426,1661 Abha Drive,,Tamil Nadu,14400,270456873752,416,Pudukkottai,44,India
427,1557 Cape Coral Parkway,,Hubei,46875,368284120423,293,Laohekou,23,China
428,1727 Matamoros Place,,Sawhaj,78813,129673677866,465,Sawhaj,29,Egypt
429,1269 Botosani Manor,,Guangdong,47394,736517327853,468,Shanwei,23,China
430,355 Vitria de Santo Anto Way,,Oaxaca,81758,548003849552,452,San Juan Bautista Tuxtepec,60,Mexico
431,1596 Acua Parkway,,Jharkhand,70425,157133457169,418,Purnea (Purnia),44,India
432,259 Ipoh Drive,,So Paulo,64964,419009857119,189,Guaruj,15,Brazil
433,1823 Hoshiarpur Lane,,Komi,33191,307133768620,510,Syktyvkar,80,Russian Federation
434,1404 Taguig Drive,,Okayama,87212,572068624538,547,Tsuyama,50,Japan
435,740 Udaipur Lane,,Nizni Novgorod,33505,497288595103,150,Dzerzinsk,80,Russian Federation
436,287 Cuautla Boulevard,,Chuquisaca,72736,82619513349,501,Sucre,14,Bolivia
437,1766 Almirante Brown Street,,KwaZulu-Natal,63104,617567598243,364,Newcastle,85,South Africa
438,596 Huixquilucan Place,,Nampula,65892,342709348083,351,Naala-Porto,63,Mozambique
439,1351 Aparecida de Goinia Parkway,,Northern Mindanao,41775,959834530529,391,Ozamis,75,Philippines
440,722 Bradford Lane,,Shandong,90920,746251338300,249,Junan,23,China
441,983 Santa F Way,,British Colombia,47472,145720452260,565,Vancouver,20,Canada
442,1245 Ibirit Way,,La Romana,40926,331888642162,290,La Romana,27,Dominican Republic
443,1836 Korla Parkway,,Copperbelt,55405,689681677428,272,Kitwe,109,Zambia
444,231 Kaliningrad Place,,Lombardia,57833,575081026569,70,Bergamo,49,Italy
445,495 Bhimavaram Lane,,Maharashtra,3,82088937724,144,Dhule (Dhulia),44,India
446,1924 Shimonoseki Drive,,Batna,52625,406784385440,59,Batna,2,Algeria
447,105 Dzerzinsk Manor,,Inner Mongolia,48570,240776414296,540,Tongliao,23,China
448,614 Denizli Parkway,,Rio Grande do Sul,29444,876491807547,486,So Leopoldo,15,Brazil
449,1289 Belm Boulevard,,Tartumaa,88306,237368926031,530,Tartu,30,Estonia
450,203 Tambaram Street,,Buenos Aires,73942,411549550611,161,Escobar,6,Argentina
451,1704 Tambaram Manor,,West Bengali,2834,39463554936,554,Uluberia,44,India
452,207 Cuernavaca Loop,,Tatarstan,52671,782900030287,352,Nabereznyje Telny,80,Russian Federation
453,319 Springs Loop,,Baijeri,99552,72524459905,160,Erlangen,38,Germany
454,956 Nam Dinh Manor,,Kerman,21872,474047727727,481,Sirjan,46,Iran
455,1947 Paarl Way,,Central Java,23636,834061016202,509,Surakarta,45,Indonesia
456,814 Simferopol Loop,,Sinaloa,48745,524567129902,154,El Fuerte,60,Mexico
457,535 Ahmadnagar Manor,,Abu Dhabi,41136,985109775584,3,Abu Dhabi,101,United Arab Emirates
458,138 Caracas Boulevard,,Zulia,16790,974433019532,326,Maracabo,104,Venezuela
459,251 Florencia Drive,,Michoacn de Ocampo,16119,118011831565,556,Uruapan,60,Mexico
460,659 Gatineau Boulevard,,La Paz,28587,205524798287,153,El Alto,14,Bolivia
461,1889 Valparai Way,,Ziguinchor,75559,670370974122,600,Ziguinchor,83,Senegal
462,1485 Bratislava Place,,Illinois,83183,924663855568,435,Rockford,103,United States
463,935 Aden Boulevard,,Central Java,64709,335052544020,532,Tegal,45,Indonesia
464,76 Kermanshah Manor,,Esfahan,23343,762361821578,423,Qomsheh,46,Iran
465,734 Tanshui Avenue,,Caquet,70664,366776723320,170,Florencia,24,Colombia
466,118 Jaffna Loop,,Northern Mindanao,10447,325526730021,182,Gingoog,75,Philippines
467,1621 Tongliao Avenue,,Irkutsk,22173,209342540247,558,Usolje-Sibirskoje,80,Russian Federation
468,1844 Usak Avenue,,Nova Scotia,84461,164414772677,196,Halifax,20,Canada
469,1872 Toulon Loop,,OHiggins,7939,928809465153,428,Rancagua,22,Chile
470,1088 Ibirit Place,,Jalisco,88502,49084281333,595,Zapopan,60,Mexico
471,1322 Mosul Parkway,,Shandong,95400,268053970382,145,Dongying,23,China
472,1447 Chatsworth Place,,Chihuahua,41545,769370126331,129,Cuauhtmoc,60,Mexico
473,1257 Guadalajara Street,,Karnataka,33599,195337700615,78,Bijapur,44,India
474,1469 Plock Lane,,Galicia,95835,622884741180,388,Ourense (Orense),87,Spain
475,434 Ourense (Orense) Manor,,Hodeida,14122,562370137426,206,Hodeida,107,Yemen
476,270 Tambaram Parkway,,Gauteng,9668,248446668735,244,Johannesburg,85,South Africa
477,1786 Salinas Place,,Nam Ha,66546,206060652238,359,Nam Dinh,105,Vietnam
478,1078 Stara Zagora Drive,,Aceh,69221,932992626595,301,Lhokseumawe,45,Indonesia
479,1854 Okara Boulevard,,Drenthe,42123,131912793873,158,Emmen,67,Netherlands
480,421 Yaound Street,,Sumy,11363,726875628268,385,ostka,100,Ukraine
481,1153 Allende Way,,Qubec,20336,856872225376,179,Gatineau,20,Canada
482,808 Naala-Porto Parkway,,England,41060,553452430707,500,Stockport,102,United Kingdom
483,632 Usolje-Sibirskoje Parkway,,Ha Darom,73085,667648979883,36,Ashqelon,48,Israel
484,98 Pyongyang Boulevard,,Ohio,88749,191958435142,11,Akron,103,United States
485,984 Novoterkassk Loop,,Gaziantep,28165,435118527255,180,Gaziantep,97,Turkey
486,64 Korla Street,,Mwanza,25145,510383179153,347,Mwanza,93,Tanzania
487,1785 So Bernardo do Campo Street,,Veracruz,71182,684529463244,125,Coatzacoalcos,60,Mexico
488,698 Jelets Boulevard,,Denizli,2596,975185523021,142,Denizli,97,Turkey
489,1297 Alvorada Parkway,,Ningxia,11839,508348602835,587,Yinchuan,23,China
490,1909 Dayton Avenue,,Guangdong,88513,702955450528,469,Shaoguan,23,China
491,1789 Saint-Denis Parkway,,Coahuila de Zaragoza,8268,936806643983,4,Acua,60,Mexico
492,185 Mannheim Lane,,Stavropol,23661,589377568313,408,Pjatigorsk,80,Russian Federation
493,184 Mandaluyong Street,,Baja California Sur,94239,488425406814,288,La Paz,60,Mexico
494,591 Sungai Petani Drive,,Okayama,46400,37247325001,376,Okayama,50,Japan
495,656 Matamoros Drive,,Boyac,19489,17305839123,487,Sogamoso,24,Colombia
496,775 ostka Drive,,al-Daqahliya,22358,171973024401,337,Mit Ghamr,29,Egypt
497,1013 Tabuk Boulevard,,West Bengali,96203,158399646978,261,Kanchrapara,44,India
498,319 Plock Parkway,,Istanbul,26101,854259976812,504,Sultanbeyli,97,Turkey
499,1954 Kowloon and New Kowloon Way,,Chimborazo,63667,898559280434,434,Robamba,28,Ecuador
500,362 Rajkot Lane,,Gansu,98030,962020153680,47,Baiyin,23,China
501,1060 Tandil Lane,,Shandong,72349,211256301880,432,Rizhao,23,China
502,1515 Korla Way,,England,57197,959467760895,589,York,102,United Kingdom
503,1416 San Juan Bautista Tuxtepec Avenue,,Zufar,50592,144206758053,444,Salala,71,Oman
504,1 Valle de Santiago Avenue,,Apulia,86208,465897838272,93,Brindisi,49,Italy
505,519 Brescia Parkway,,East Java,69504,793996678771,318,Madiun,45,Indonesia
506,414 Mandaluyong Street,,Lubelskie,16370,52709222667,314,Lublin,76,Poland
507,1197 Sokoto Boulevard,,West Bengali,87687,868602816371,478,Siliguri (Shiliguri),44,India
508,496 Celaya Drive,,Nagano,90797,759586584889,552,Ueda,50,Japan
509,786 Matsue Way,,Illinois,37469,111177206479,245,Joliet,103,United States
510,48 Maracabo Place,,Central Luzon,1570,82671830126,519,Talavera,75,Philippines
511,1152 al-Qatif Lane,,Kalimantan Barat,44816,131370665218,412,Pontianak,45,Indonesia
512,1269 Ipoh Avenue,,Eskisehir,54674,402630109080,163,Eskisehir,97,Turkey
513,758 Korolev Parkway,,Andhra Pradesh,75474,441628280920,568,Vijayawada,44,India
514,1747 Rustenburg Place,,Bihar,51369,442673923363,110,Chapra,44,India
515,886 Tonghae Place,,Volgograd,19450,711928348157,259,Kamyin,80,Russian Federation
516,1574 Goinia Boulevard,,Heilongjiang,39529,59634255214,502,Suihua,23,China
517,548 Uruapan Street,,Ontario,35653,879347453467,312,London,102,United Kingdom
519,962 Tama Loop,,,65952,282667506728,583,Yangor,65,Nauru
520,1778 Gijn Manor,,Hubei,35156,288910576761,594,Zaoyang,23,China
521,568 Dhule (Dhulia) Loop,,Coquimbo,92568,602101369463,127,Coquimbo,22,Chile
522,1768 Udine Loop,,Battambang,32347,448876499197,60,Battambang,18,Cambodia
523,608 Birgunj Parkway,,Taipei,400,627425618482,116,Chungho,92,Taiwan
524,680 A Corua (La Corua) Manor,,Sivas,49806,158326114853,482,Sivas,97,Turkey
525,1949 Sanya Street,,Gumma,61244,132100972047,224,Isesaki,50,Japan
526,617 Klerksdorp Place,,Khanh Hoa,94707,574973479129,366,Nha Trang,105,Vietnam
527,1993 0 Loop,,Liaoning,41214,25865528181,588,Yingkou,23,China
528,1176 Southend-on-Sea Manor,,Southern Tagalog,81651,236679267178,458,Santa Rosa,75,Philippines
529,600 Purnea (Purnia) Avenue,,Nghe An,18043,638409958875,571,Vinh,105,Vietnam
530,1003 Qinhuangdao Street,,West Java,25972,35533115997,419,Purwakarta,45,Indonesia
531,1986 Sivas Place,,Friuli-Venezia Giuli,95775,182059202712,551,Udine,49,Italy
532,1427 Tabuk Place,,Florida,31342,214756839122,101,Cape Coral,103,United States
533,556 Asuncin Way,,Mogiljov,35364,338244023543,339,Mogiljov,13,Belarus
534,486 Ondo Parkway,,Benguela,35202,105882218332,67,Benguela,4,Angola
535,635 Brest Manor,,Andhra Pradesh,40899,80593242951,75,Bhimavaram,44,India
536,166 Jinchang Street,,Buenos Aires,86760,717566026669,165,Ezeiza,6,Argentina
537,958 Sagamihara Lane,,Mie,88408,427274926505,287,Kuwana,50,Japan
538,1817 Livorno Way,,Khanh Hoa,79401,478380208348,100,Cam Ranh,105,Vietnam
539,1332 Gaziantep Lane,,Shandong,22813,383353187467,80,Binzhou,23,China
540,949 Allende Lane,,Uttar Pradesh,67521,122981120653,24,Amroha,44,India
541,195 Ilorin Street,,Chari-Baguirmi,49250,8912935608,363,NDjamna,21,Chad
542,193 Bhusawal Place,,Kang-won,9750,745267607502,539,Tonghae,86,South Korea
543,43 Vilnius Manor,,Colorado,79814,484500282381,42,Aurora,103,United States
544,183 Haiphong Street,,Jilin,69953,488600270038,46,Baicheng,23,China
545,163 Augusta-Richmond County Loop,,Carabobo,33030,754579047924,561,Valencia,104,Venezuela
546,191 Jos Azueta Parkway,,Ruse,13629,932156667696,436,Ruse,17,Bulgaria
547,379 Lublin Parkway,,Toscana,74568,921960450089,309,Livorno,49,Italy
548,1658 Cuman Loop,,Sumatera Selatan,51309,784907335610,396,Pangkal Pinang,45,Indonesia
549,454 Qinhuangdao Drive,,Tadla-Azilal,25866,786270036240,68,Beni-Mellal,62,Morocco
550,1715 Okayama Street,,So Paulo,55676,169352919175,485,So Bernardo do Campo,15,Brazil
551,182 Nukualofa Drive,,Sumy,15414,426346224043,275,Konotop,100,Ukraine
552,390 Wroclaw Way,,Hainan,5753,357593328658,462,Sanya,23,China
553,1421 Quilmes Lane,,Ishikawa,19151,135407755975,260,Kanazawa,50,Japan
554,947 Trshavn Place,,Central Luzon,841,50898428626,528,Tarlac,75,Philippines
555,1764 Jalib al-Shuyukh Parkway,,Galicia,77642,84794532510,459,Santiago de Compostela,87,Spain
556,346 Cam Ranh Avenue,,Zhejiang,39976,978430786151,599,Zhoushan,23,China
557,1407 Pachuca de Soto Place,,Rio Grande do Sul,26284,380077794770,21,Alvorada,15,Brazil
558,904 Clarksville Drive,,Zhejiang,52234,955349440539,193,Haining,23,China
559,1917 Kumbakonam Parkway,,Vojvodina,11892,698182547686,368,Novi Sad,108,Yugoslavia
560,1447 Imus Place,,Gujarat,12905,62127829280,426,Rajkot,44,India
561,1497 Fengshan Drive,,KwaZulu-Natal,63022,368738360376,112,Chatsworth,85,South Africa
562,869 Shikarpur Way,,England,57380,590764256785,496,Southport,102,United Kingdom
563,1059 Yuncheng Avenue,,Vilna,47498,107092893983,570,Vilnius,56,Lithuania
564,505 Madiun Boulevard,,Dolnoslaskie,97271,970638808606,577,Wroclaw,76,Poland
565,1741 Hoshiarpur Boulevard,,al-Sharqiya,22372,855066328617,79,Bilbays,29,Egypt
566,1229 Varanasi (Benares) Manor,,Buenos Aires,40195,817740355461,43,Avellaneda,6,Argentina
567,1894 Boa Vista Way,,Texas,77464,239357986667,178,Garland,103,United States
568,1342 Sharja Way,,Sokoto & Kebbi & Zam,93655,946114054231,488,Sokoto,69,Nigeria
569,1342 Abha Boulevard,,Bukarest,10714,997453607116,95,Bucuresti,78,Romania
570,415 Pune Avenue,,Shandong,44274,203202500108,580,Xintai,23,China
571,1746 Faaa Way,,Huanuco,32515,863080561151,214,Hunuco,74,Peru
572,539 Hami Way,,Tokat,52196,525518075499,538,Tokat,97,Turkey
573,1407 Surakarta Manor,,Moskova,33224,324346485054,466,Serpuhov,80,Russian Federation
574,502 Mandi Bahauddin Parkway,,Anzotegui,15992,618156722572,55,Barcelona,104,Venezuela
575,1052 Pathankot Avenue,,Sichuan,77397,128499386727,299,Leshan,23,China
576,1351 Sousse Lane,,Coahuila de Zaragoza,37815,203804046132,341,Monclova,60,Mexico
577,1501 Pangkal Pinang Avenue,,Mazowieckie,943,770864062795,409,Plock,76,Poland
578,1405 Hagonoy Avenue,,Slaskie,86587,867287719310,133,Czestochowa,76,Poland
579,521 San Juan Bautista Tuxtepec Place,,Qaraghandy,95093,844018348565,598,Zhezqazghan,51,Kazakstan
580,923 Tangail Boulevard,,Tokyo-to,33384,315528269898,10,Akishima,50,Japan
581,186 Skikda Lane,,Morelos,89422,14465669789,131,Cuernavaca,60,Mexico
582,1568 Celaya Parkway,,Kaohsiung,34750,278669994384,168,Fengshan,92,Taiwan
583,1489 Kakamigahara Lane,,Taipei,98883,29341849811,526,Tanshui,92,Taiwan
584,1819 Alessandria Loop,,Campeche,53829,377633994405,103,Carmen,60,Mexico
585,1208 Tama Loop,,Ninawa,73605,954786054144,344,Mosul,47,Iraq
586,951 Springs Lane,,Central Mindanao,96115,165164761435,219,Iligan,75,Philippines
587,760 Miyakonojo Drive,,Guerrero,64682,294449058179,246,Jos Azueta,60,Mexico
588,966 Asuncin Way,,Hidalgo,62703,995527378381,212,Huejutla de Reyes,60,Mexico
589,1584 Ljubertsy Lane,,England,22954,285710089439,494,Southampton,102,United Kingdom
590,247 Jining Parkway,,Banjul,53446,170115379190,54,Banjul,37,Gambia
591,773 Dallas Manor,,Buenos Aires,12664,914466027044,424,Quilmes,6,Argentina
592,1923 Stara Zagora Lane,,Nantou,95179,182178609211,546,Tsaotun,92,Taiwan
593,1402 Zanzibar Boulevard,,Guanajuato,71102,387448063440,106,Celaya,60,Mexico
594,1464 Kursk Parkway,,Shandong,17381,338758048786,574,Weifang,23,China
595,1074 Sanaa Parkway,,Loja,22474,154124128457,311,Loja,28,Ecuador
596,1759 Niznekamsk Avenue,,al-Manama,39414,864392582257,14,al-Manama,11,Bahrain
597,32 Liaocheng Way,,Minas Gerais,1944,410877354933,248,Juiz de Fora,15,Brazil
598,42 Fontana Avenue,,Fejr,14684,437829801725,512,Szkesfehrvr,43,Hungary
599,1895 Zhezqazghan Drive,,California,36693,137809746111,177,Garden Grove,103,United States
600,1837 Kaduna Parkway,,Inner Mongolia,82580,640843562301,241,Jining,23,China
601,844 Bucuresti Place,,Liaoning,36603,935952366111,242,Jinzhou,23,China
602,1101 Bucuresti Boulevard,,West Greece,97661,199514580428,401,Patras,39,Greece
603,1103 Quilmes Boulevard,,Piura,52137,644021380889,503,Sullana,74,Peru
604,1331 Usak Boulevard,,Vaud,61960,145308717464,296,Lausanne,91,Switzerland
605,1325 Fukuyama Street,,Heilongjiang,27107,288241215394,537,Tieli,23,China
